268.459329547501	268.459329547501
18.62995663561884	17.70591746899854
13.04637444674094	13.06391434578211
10.7157928155826	11.0933763526581
9.548402858456335	10.05457685020677
8.633420545968324	9.420931551426422
8.219860472036489	9.014087191645556
7.827416852359148	8.69217337950014
7.383108215949929	8.389192501480768
7.268766941096636	8.138160640001159
	7.123426060393748		7.952243677975567
	7.118809047984569		7.841740080705037
	6.992097245501332		7.678466409491326
	6.676298457558913		7.438011155754148
	6.525242917655951		7.266689100430053
	6.385230954644436		7.176447545741395
	6.260788030558381		7.066760544617851
	6.323960474862884		6.996244777326848
	6.28222536722604		6.930022895316644
	6.296451576454038		6.833514827286694
	6.189032848260343		6.771117043186555
	6.274586133654127		6.715465954893896
	6.174814457376239		6.689193045106774
	6.151113711001202		6.68092492932798
	6.036124533754868		6.653237453058567
	5.987160323304224		6.643349605069563
	5.919628848390977		6.651941008029472
	5.942671037466294		6.66154882343494
	5.925659738468071		6.693870360567735
	5.973539805938771		6.739173455312772
	5.984496035658379		6.765426881165597
	6.059318440955459		6.780723992456051
	6.12853408735532		6.799806958066189
	6.136948165282935		6.808132982151833
	6.131025058833589		6.802875759862899
	6.028344335531369		6.78924296593584
	5.984727004603109		6.786781778490042
	6.019616957617627		6.821987008464077
	6.102938058215778		6.876959814842369
	6.142990931515248		6.933668668621418
