71.34299,71.22547
58.57764,60.05857
52.98455,53.77041
49.16665,50.60225
45.78421,45.91736
42.45078,43.76769
40.91973,42.91767
40.60992,43.0513
40.10064,43.04492
39.11297,41.55915
38.31453,40.81284
37.16335,41.04415
35.96712,41.40565
35.01858,40.22795
35.21895,41.32927
35.14479,41.03424
35.04376,41.8809
34.71565,41.48788
35.23229,41.63386
35.14,41.58601
35.80553,40.4582
36.70173,40.49955
37.45934,41.01702
37.25974,40.36565
37.06379,40.89178
36.72348,41.13406
36.72342,42.80885
37.78057,44.50442
38.51359,46.04083
39.00965,45.69859
39.2974,45.36906
39.32772,45.44199
39.69607,44.05133
39.82053,43.08845
39.60076,42.03593
39.08439,39.94445
38.88965,38.64933
39.19888,38.96552
39.89043,39.67088
40.46169,39.21519
